donation_id,donor_id,campaign_id,donation_date,amount,method,status
DON01588,D0102,CAMP012,2022-05-28,2116.37,Check,Failed
DON01589,D0007,CAMP017,2024-11-04,2074.54,Cash,Refunded
DON01590,D0072,CAMP012,2021-10-09,2687.49,Credit Card,Refunded
DON01591,D0924,CAMP014,2022-10-21,959.3,Credit Card,Completed
DON01592,D0667,CAMP020,2024-11-10,1102.95,Cash,Failed
DON01593,D0836,CAMP023,2021-03-03,949.44,Check,Completed
DON01594,D0243,CAMP006,2025-05-03,3143.14,Credit Card,Refunded
DON01595,D0628,CAMP004,2020-06-19,2076.56,Cash,Failed
DON01596,D0833,CAMP006,2022-08-26,315.55,Check,Completed
DON01597,D0737,CAMP025,2021-03-18,4317.95,Check,Completed
DON01598,D0829,CAMP010,2024-07-20,2983.12,Online,Failed
DON01599,D0921,CAMP008,2025-03-13,4364.97,Check,Refunded
DON01600,D0479,CAMP021,2022-08-19,2823.96,Online,Refunded
DON01601,D0736,CAMP017,2025-01-15,3350.87,Online,Completed
DON01602,D0832,CAMP005,2020-09-28,2406.46,Credit Card,Refunded
DON01603,D0213,CAMP019,2023-06-09,3029.07,Check,Completed
DON01604,D0305,CAMP020,2020-12-30,1437.76,Online,Completed
DON01605,D0337,CAMP008,2020-06-26,1798.14,Check,Failed
DON01606,D0057,CAMP007,2024-06-12,2458.67,Credit Card,Refunded
DON01607,D0251,CAMP022,2020-10-05,1435.6,Credit Card,Failed
DON01608,D0911,CAMP022,2021-09-21,3662.17,Cash,Failed
DON01609,D0225,CAMP010,2024-07-04,950.3,Check,Failed
DON01610,D0186,CAMP021,2020-11-02,431.65,Online,Refunded
DON01611,D0889,CAMP017,2020-11-11,1673.56,Cash,Refunded
DON01612,D0595,CAMP021,2023-07-07,891.75,Credit Card,Completed
DON01613,D0230,CAMP018,2023-05-07,4567.4,Check,Failed
DON01614,D0851,CAMP022,2021-12-28,2456.45,Credit Card,Failed
DON01615,D0732,CAMP014,2024-02-25,3531.27,Credit Card,Refunded
DON01616,D0447,CAMP008,2025-02-28,3455.7,Credit Card,Failed
DON01617,D0445,CAMP013,2024-09-24,4297.94,Cash,Failed
DON01618,D0307,CAMP010,2021-04-22,2330.15,Cash,Refunded
DON01619,D0183,CAMP007,2022-06-20,2822.65,Cash,Refunded
DON01620,D0483,CAMP002,2024-11-01,3989.08,Cash,Completed
DON01621,D0260,CAMP003,2024-10-13,4260.44,Credit Card,Completed
DON01622,D0038,CAMP012,2022-09-05,1063.05,Check,Completed
DON01623,D0466,CAMP007,2021-04-01,3914.15,Cash,Completed
DON01624,D0234,CAMP010,2023-06-25,1796.73,Check,Completed
DON01625,D0546,CAMP005,2021-08-05,2265.27,Cash,Refunded
DON01626,D0052,CAMP001,2025-05-04,3623.44,Cash,Completed
DON01627,D0499,CAMP002,2021-11-12,1155.95,Credit Card,Refunded
DON01628,D0810,CAMP023,2021-11-28,845.21,Online,Refunded
DON01629,D0366,CAMP015,2022-09-19,2228.43,Credit Card,Refunded
DON01630,D0760,CAMP022,2020-07-14,404.57,Cash,Completed
DON01631,D0459,CAMP012,2021-12-15,1131.73,Credit Card,Completed
DON01632,D0584,CAMP020,2023-12-05,2469.69,Check,Completed
DON01633,D0341,CAMP001,2023-07-12,1919.58,Online,Completed
DON01634,D0230,CAMP005,2025-03-12,4974.76,Credit Card,Failed
DON01635,D0801,CAMP019,2025-04-15,1231.24,Credit Card,Completed
DON01636,D0688,CAMP013,2022-10-26,4076.95,Credit Card,Completed
DON01637,D0913,CAMP019,2021-09-23,2804.6,Online,Completed
DON01638,D0398,CAMP025,2021-05-30,2091.07,Cash,Completed
DON01639,D0394,CAMP024,2021-03-28,4312.98,Check,Refunded
DON01640,D0949,CAMP022,2024-06-17,3606.79,Online,Refunded
DON01641,D0126,CAMP004,2024-08-22,4740.48,Check,Refunded
DON01642,D0589,CAMP025,2023-02-23,859.38,Online,Failed
DON01643,D0133,CAMP010,2022-09-20,1937.54,Check,Refunded
DON01644,D0481,CAMP013,2021-01-28,1091.17,Cash,Completed
DON01645,D0159,CAMP008,2022-09-28,2302.8,Online,Refunded
DON01646,D0202,CAMP019,2020-10-24,4433.58,Cash,Refunded
DON01647,D0131,CAMP008,2022-11-14,2607.12,Cash,Refunded
DON01648,D0630,CAMP008,2022-02-05,23.35,Online,Completed
DON01649,D0275,CAMP006,2024-10-02,799.35,Credit Card,Failed
DON01650,D0494,CAMP002,2024-11-25,974.1,Cash,Refunded
DON01651,D0839,CAMP012,2020-09-02,1485.45,Cash,Completed
DON01652,D0696,CAMP008,2023-08-12,1772.88,Check,Failed
DON01653,D0912,CAMP023,2023-06-17,703.25,Check,Failed
DON01654,D0794,CAMP012,2022-05-23,462.02,Online,Failed
DON01655,D0459,CAMP009,2025-05-26,2016.42,Online,Refunded
DON01656,D0546,CAMP003,2024-12-14,4584.77,Check,Completed
DON01657,D0590,CAMP018,2024-07-03,257.9,Online,Refunded
DON01658,D0497,CAMP006,2022-09-10,2593.76,Cash,Refunded
DON01659,D0190,CAMP014,2023-02-14,1801.33,Check,Refunded
DON01660,D0023,CAMP010,2023-08-12,1070.67,Check,Refunded
DON01661,D0969,CAMP017,2023-09-14,2541.64,Online,Failed
DON01662,D0267,CAMP006,2022-12-03,441.69,Credit Card,Completed
DON01663,D0309,CAMP014,2022-01-10,2822.5,Online,Failed
DON01664,D0489,CAMP014,2022-09-21,2484.71,Cash,Completed
DON01665,D0703,CAMP013,2024-01-27,2155.04,Credit Card,Failed
DON01666,D0281,CAMP017,2020-08-02,2403.12,Credit Card,Refunded
DON01667,D0534,CAMP025,2023-03-01,2561.39,Online,Refunded
DON01668,D0617,CAMP023,2024-04-06,88.85,Cash,Refunded
DON01669,D0168,CAMP005,2020-10-05,4536.6,Credit Card,Failed
DON01670,D0049,CAMP022,2022-05-04,4845.58,Cash,Completed
DON01671,D0732,CAMP021,2025-04-01,3233.73,Check,Refunded
DON01672,D0001,CAMP002,2024-12-10,702.69,Credit Card,Refunded
DON01673,D0766,CAMP018,2021-12-30,4102.08,Cash,Completed
DON01674,D0843,CAMP017,2022-02-10,2903.8,Online,Refunded
DON01675,D0497,CAMP011,2024-06-19,1844.79,Cash,Failed
DON01676,D0897,CAMP008,2022-09-29,1481.69,Credit Card,Refunded
DON01677,D0486,CAMP022,2022-06-25,2871.69,Credit Card,Completed
DON01678,D0674,CAMP021,2021-08-04,3659.33,Cash,Failed
DON01679,D0636,CAMP012,2021-02-03,4953.27,Check,Completed
DON01680,D0851,CAMP017,2023-09-23,4978.78,Check,Completed
DON01681,D0298,CAMP019,2024-04-29,1496.62,Cash,Refunded
DON01682,D0684,CAMP004,2020-07-27,1392.36,Check,Completed
DON01683,D0244,CAMP002,2022-02-24,1435.37,Online,Refunded
DON01684,D0445,CAMP006,2024-02-17,4285.64,Check,Completed
DON01685,D0876,CAMP006,2022-02-08,2742.25,Check,Completed
DON01686,D0451,CAMP007,2024-03-23,828.47,Credit Card,Failed
DON01687,D0264,CAMP010,2020-07-09,2211.6,Check,Failed
DON01688,D0004,CAMP014,2024-09-24,1602.86,Online,Completed
DON01689,D0773,CAMP004,2024-06-12,880.75,Credit Card,Failed
DON01690,D0022,CAMP025,2024-04-24,4302.41,Check,Completed
DON01691,D0168,CAMP012,2024-02-13,672.19,Credit Card,Completed
DON01692,D0538,CAMP010,2023-01-29,1404.36,Online,Completed
DON01693,D0008,CAMP025,2024-05-27,1390.0,Online,Completed
DON01694,D0523,CAMP020,2024-05-11,3996.7,Online,Failed
DON01695,D0864,CAMP021,2023-07-02,1835.01,Credit Card,Refunded
DON01696,D0474,CAMP022,2025-05-09,2185.11,Credit Card,Refunded
DON01697,D0890,CAMP014,2021-09-02,813.51,Cash,Refunded
DON01698,D0162,CAMP021,2024-03-20,41.11,Credit Card,Failed
DON01699,D0190,CAMP001,2021-01-02,3199.4,Check,Failed
DON01700,D0103,CAMP025,2020-09-22,1038.64,Cash,Refunded
DON01701,D0853,CAMP015,2022-07-08,4047.8,Online,Completed
DON01702,D0283,CAMP020,2024-08-06,1988.75,Check,Completed
DON01703,D0722,CAMP017,2024-07-21,1170.64,Online,Failed
DON01704,D0786,CAMP012,2022-10-14,3390.15,Credit Card,Refunded
DON01705,D0437,CAMP001,2024-10-23,3847.84,Check,Refunded
DON01706,D0272,CAMP019,2023-04-04,1286.54,Cash,Refunded
DON01707,D0969,CAMP013,2023-09-14,2730.71,Online,Completed
DON01708,D0999,CAMP025,2024-11-12,2296.58,Cash,Refunded
DON01709,D0387,CAMP012,2023-05-14,920.4,Cash,Refunded
DON01710,D0592,CAMP019,2024-11-16,4141.85,Cash,Refunded
DON01711,D0479,CAMP010,2023-12-03,1556.91,Cash,Completed
DON01712,D0301,CAMP021,2024-07-24,2950.61,Cash,Failed
DON01713,D0760,CAMP019,2023-05-29,235.45,Online,Completed
DON01714,D0094,CAMP003,2020-12-18,1035.02,Credit Card,Failed
DON01715,D0405,CAMP005,2020-08-12,1333.81,Credit Card,Refunded
DON01716,D0284,CAMP004,2021-03-21,4945.12,Online,Refunded
DON01717,D0037,CAMP013,2021-04-24,3336.06,Online,Failed
DON01718,D0284,CAMP014,2023-08-13,1065.83,Online,Refunded
DON01719,D0764,CAMP005,2023-02-15,3993.89,Credit Card,Completed
DON01720,D0065,CAMP015,2021-01-09,901.47,Check,Completed
DON01721,D0954,CAMP018,2023-09-26,739.58,Online,Refunded
DON01722,D0174,CAMP025,2024-06-15,3974.32,Credit Card,Refunded
DON01723,D0104,CAMP019,2022-11-10,2425.59,Cash,Refunded
DON01724,D0032,CAMP008,2024-12-10,4791.21,Online,Refunded
DON01725,D0049,CAMP001,2021-04-18,1618.78,Check,Completed
DON01726,D0655,CAMP011,2022-03-14,1495.75,Check,Failed
DON01727,D0821,CAMP002,2024-05-08,4034.89,Online,Refunded
DON01728,D0412,CAMP003,2022-06-26,2106.28,Cash,Refunded
DON01729,D0231,CAMP025,2025-02-18,4913.91,Online,Refunded
DON01730,D0419,CAMP011,2023-10-29,4488.88,Credit Card,Refunded
DON01731,D0918,CAMP001,2025-04-22,1670.85,Credit Card,Failed
DON01732,D0339,CAMP007,2021-07-06,4492.65,Cash,Completed
DON01733,D0309,CAMP015,2025-05-21,3489.11,Credit Card,Completed
DON01734,D0202,CAMP025,2021-11-20,2810.46,Online,Failed
DON01735,D0491,CAMP015,2024-12-23,3331.34,Check,Refunded
DON01736,D0382,CAMP021,2025-03-08,4083.66,Online,Completed
DON01737,D0794,CAMP011,2022-09-08,433.24,Cash,Failed
DON01738,D0168,CAMP004,2025-03-22,1797.0,Check,Refunded
DON01739,D0940,CAMP024,2023-08-16,1535.02,Cash,Failed
DON01740,D0603,CAMP013,2021-11-21,3229.21,Credit Card,Refunded
DON01741,D0503,CAMP024,2022-01-02,2092.32,Credit Card,Completed
DON01742,D0693,CAMP008,2023-09-23,1835.99,Cash,Failed
DON01743,D0209,CAMP015,2021-04-14,1801.09,Check,Completed
DON01744,D0509,CAMP012,2023-10-23,2237.05,Cash,Refunded
DON01745,D0193,CAMP013,2021-04-23,843.88,Credit Card,Failed
DON01746,D0217,CAMP006,2022-02-27,525.16,Cash,Refunded
DON01747,D0924,CAMP003,2024-06-22,3468.2,Online,Completed
DON01748,D0612,CAMP014,2024-06-02,4223.54,Online,Completed
DON01749,D0062,CAMP017,2022-05-10,2887.02,Check,Refunded
DON01750,D0639,CAMP009,2022-09-09,1160.0,Check,Completed
DON01751,D0485,CAMP020,2021-08-15,3228.64,Online,Failed
DON01752,D0406,CAMP023,2024-01-05,2710.25,Cash,Failed
DON01753,D0775,CAMP003,2022-02-20,1606.61,Check,Refunded
DON01754,D0999,CAMP015,2024-12-23,4635.32,Check,Refunded
DON01755,D0763,CAMP015,2023-05-28,4924.39,Cash,Completed
DON01756,D0941,CAMP010,2022-05-01,1840.32,Online,Refunded
DON01757,D0889,CAMP015,2021-09-26,2309.72,Credit Card,Failed
DON01758,D0541,CAMP023,2023-12-14,4869.46,Online,Refunded
DON01759,D0441,CAMP019,2025-02-03,2871.4,Check,Refunded
DON01760,D0155,CAMP014,2023-07-17,1227.87,Online,Refunded
DON01761,D0979,CAMP018,2022-04-27,4091.99,Online,Refunded
DON01762,D0023,CAMP021,2022-06-28,3034.79,Credit Card,Completed
DON01763,D0461,CAMP008,2020-12-21,1762.53,Cash,Failed
DON01764,D0280,CAMP017,2021-09-08,1011.43,Cash,Completed
DON01765,D0847,CAMP018,2022-01-18,1107.68,Credit Card,Refunded
DON01766,D0219,CAMP008,2020-10-19,3126.47,Credit Card,Refunded
DON01767,D0146,CAMP022,2023-06-07,2026.83,Check,Refunded
DON01768,D0122,CAMP021,2022-04-17,3506.99,Cash,Refunded
DON01769,D0466,CAMP016,2022-11-20,4003.35,Cash,Refunded
DON01770,D0251,CAMP025,2024-05-10,2649.33,Check,Completed
DON01771,D0581,CAMP008,2024-11-13,3383.51,Online,Failed
DON01772,D0894,CAMP019,2022-03-11,2155.83,Online,Completed
DON01773,D0354,CAMP023,2022-09-05,94.03,Check,Completed
DON01774,D0105,CAMP024,2022-10-06,4574.26,Check,Failed
DON01775,D0286,CAMP015,2024-04-01,1231.99,Online,Completed
DON01776,D0432,CAMP006,2021-12-20,2903.25,Online,Failed
DON01777,D0537,CAMP023,2022-07-03,1679.4,Cash,Failed
DON01778,D0681,CAMP017,2021-03-19,4224.23,Online,Failed
DON01779,D0946,CAMP002,2025-04-12,4559.61,Credit Card,Refunded
DON01780,D0388,CAMP024,2021-06-05,2115.09,Online,Refunded
DON01781,D0935,CAMP015,2022-11-10,206.17,Online,Completed
DON01782,D0928,CAMP007,2022-10-02,3792.92,Online,Refunded
DON01783,D0812,CAMP024,2024-02-14,3433.61,Online,Completed
DON01784,D0951,CAMP012,2024-06-26,1071.87,Credit Card,Failed
DON01785,D0827,CAMP019,2020-09-17,188.38,Credit Card,Refunded
DON01786,D0764,CAMP012,2022-09-07,1800.72,Cash,Failed
DON01787,D0710,CAMP020,2024-12-20,1647.65,Cash,Completed
DON01788,D0473,CAMP017,2023-05-29,946.71,Cash,Failed
DON01789,D0178,CAMP021,2022-09-02,1269.05,Cash,Completed
DON01790,D0773,CAMP005,2020-08-15,3178.32,Check,Failed
DON01791,D0309,CAMP024,2023-05-20,2213.93,Credit Card,Completed
DON01792,D0359,CAMP012,2020-12-15,2705.27,Cash,Completed
DON01793,D0317,CAMP014,2024-07-05,4495.04,Check,Failed
DON01794,D0786,CAMP001,2024-02-22,226.44,Cash,Refunded
DON01795,D0189,CAMP013,2025-03-12,613.56,Check,Refunded
DON01796,D0116,CAMP022,2024-11-19,2227.66,Cash,Refunded
DON01797,D0678,CAMP008,2020-06-02,644.86,Credit Card,Completed
DON01798,D0591,CAMP021,2021-09-21,4471.88,Check,Failed
DON01799,D0591,CAMP021,2024-01-31,2653.38,Check,Failed
DON01800,D0865,CAMP025,2023-07-23,2988.03,Credit Card,Refunded
DON01801,D0907,CAMP022,2024-09-25,3580.72,Online,Refunded
DON01802,D0795,CAMP021,2021-06-17,3244.38,Cash,Refunded
DON01803,D0256,CAMP022,2023-06-10,1089.7,Check,Refunded
DON01804,D0214,CAMP004,2020-06-06,497.0,Cash,Completed
DON01805,D0425,CAMP005,2022-03-21,1911.37,Cash,Refunded
DON01806,D0636,CAMP021,2022-05-10,1134.91,Cash,Failed
DON01807,D0191,CAMP007,2023-09-03,1640.97,Online,Refunded
DON01808,D0068,CAMP017,2022-09-29,1215.11,Online,Completed
DON01809,D0614,CAMP009,2022-12-16,4856.18,Credit Card,Refunded
DON01810,D0588,CAMP002,2023-01-11,582.69,Credit Card,Failed
DON01811,D0029,CAMP007,2024-02-20,1543.14,Credit Card,Completed
DON01812,D0439,CAMP022,2024-04-02,3193.27,Online,Completed
DON01813,D0244,CAMP015,2023-08-08,3897.14,Online,Failed
DON01814,D0374,CAMP011,2020-05-29,918.62,Cash,Completed
DON01815,D0005,CAMP004,2023-11-23,371.61,Credit Card,Completed
DON01816,D0556,CAMP018,2020-07-10,3642.91,Check,Completed
DON01817,D0801,CAMP010,2020-08-17,2433.64,Cash,Refunded
DON01818,D0222,CAMP001,2021-10-04,2758.93,Credit Card,Refunded
DON01819,D0095,CAMP005,2023-02-14,1280.21,Cash,Completed
DON01820,D0478,CAMP024,2023-11-29,2978.03,Check,Refunded
DON01821,D0840,CAMP021,2022-12-18,4657.16,Check,Completed
DON01822,D0684,CAMP002,2023-10-19,1965.37,Online,Refunded
DON01823,D0835,CAMP011,2025-01-16,10.39,Cash,Failed
DON01824,D0463,CAMP002,2022-11-16,2354.7,Credit Card,Failed
DON01825,D0256,CAMP024,2022-06-25,1263.66,Check,Completed
DON01826,D0213,CAMP007,2024-11-06,4344.03,Check,Failed
DON01827,D0160,CAMP024,2022-03-11,2170.94,Check,Failed
DON01828,D0333,CAMP009,2025-04-20,734.54,Online,Failed
DON01829,D0249,CAMP005,2021-04-10,3076.01,Check,Refunded
DON01830,D0059,CAMP023,2022-06-05,3406.11,Cash,Failed
DON01831,D0808,CAMP015,2021-12-29,4547.39,Credit Card,Failed
DON01832,D0613,CAMP018,2021-09-07,2119.16,Credit Card,Refunded
DON01833,D0734,CAMP022,2022-06-20,3348.28,Credit Card,Completed
DON01834,D0241,CAMP011,2023-08-01,289.83,Credit Card,Refunded
DON01835,D0348,CAMP023,2022-03-17,3554.7,Online,Failed
DON01836,D0089,CAMP005,2024-12-18,2863.37,Cash,Failed
DON01837,D0163,CAMP019,2022-05-13,1274.55,Cash,Completed
DON01838,D0286,CAMP025,2021-04-23,2314.62,Credit Card,Failed
DON01839,D0059,CAMP010,2022-10-15,3584.31,Cash,Refunded
DON01840,D0166,CAMP006,2021-11-05,3995.3,Cash,Refunded
DON01841,D0153,CAMP019,2023-08-03,4371.08,Credit Card,Completed
DON01842,D0672,CAMP019,2020-09-20,1761.36,Check,Completed
DON01843,D0856,CAMP023,2024-12-25,136.85,Online,Completed
DON01844,D0888,CAMP018,2023-06-13,2193.43,Online,Completed
DON01845,D0449,CAMP016,2022-10-05,4404.05,Cash,Failed
DON01846,D0054,CAMP022,2024-12-23,1369.83,Cash,Failed
DON01847,D0502,CAMP019,2020-08-19,1203.73,Cash,Completed
DON01848,D0702,CAMP009,2024-03-18,3069.19,Credit Card,Failed
DON01849,D0675,CAMP008,2022-03-02,386.06,Credit Card,Failed
DON01850,D0409,CAMP004,2024-02-02,2109.45,Cash,Failed
DON01851,D0177,CAMP016,2021-07-19,2575.4,Online,Completed
DON01852,D0016,CAMP015,2022-01-10,4698.55,Cash,Failed
DON01853,D0814,CAMP024,2021-11-08,2404.86,Cash,Completed
DON01854,D0608,CAMP019,2021-04-03,3097.22,Online,Completed
DON01855,D0353,CAMP012,2024-03-30,1474.18,Online,Failed
DON01856,D0739,CAMP012,2024-06-27,3945.92,Online,Refunded
DON01857,D0621,CAMP009,2021-02-20,1432.2,Credit Card,Refunded
DON01858,D0240,CAMP012,2022-09-03,889.89,Check,Completed
DON01859,D0757,CAMP019,2021-07-26,1881.65,Online,Failed
DON01860,D0346,CAMP021,2022-05-09,2115.25,Credit Card,Failed
DON01861,D0252,CAMP003,2022-09-02,3762.82,Cash,Completed
DON01862,D0321,CAMP017,2021-01-24,3698.27,Cash,Refunded
DON01863,D0409,CAMP025,2022-02-10,1629.45,Credit Card,Refunded
DON01864,D0197,CAMP019,2024-05-14,2681.0,Check,Refunded
DON01865,D0390,CAMP007,2022-05-13,4966.21,Credit Card,Refunded
DON01866,D0887,CAMP006,2022-11-21,2583.52,Check,Refunded
DON01867,D0821,CAMP005,2020-06-29,2957.81,Check,Refunded
DON01868,D0447,CAMP008,2020-09-07,1915.17,Check,Refunded
DON01869,D0913,CAMP015,2024-04-13,4263.44,Cash,Completed
DON01870,D0646,CAMP024,2022-10-30,2352.13,Credit Card,Completed
DON01871,D0571,CAMP010,2020-08-01,659.04,Online,Refunded
DON01872,D0686,CAMP001,2022-11-06,732.65,Credit Card,Refunded
DON01873,D0970,CAMP005,2024-07-03,2005.72,Credit Card,Completed
DON01874,D0453,CAMP004,2020-08-03,4778.82,Online,Completed
DON01875,D0286,CAMP010,2025-02-06,2797.05,Cash,Refunded
DON01876,D0224,CAMP016,2020-10-04,1721.08,Check,Completed
DON01877,D0102,CAMP014,2021-07-12,1769.79,Cash,Failed
DON01878,D0366,CAMP025,2021-08-18,1009.1,Online,Refunded
DON01879,D0642,CAMP007,2024-08-02,4802.33,Online,Refunded
DON01880,D0376,CAMP004,2022-03-23,4727.01,Online,Failed
DON01881,D0928,CAMP009,2021-01-29,739.63,Online,Completed
DON01882,D0026,CAMP006,2024-02-04,4869.39,Credit Card,Completed
DON01883,D0528,CAMP003,2020-09-18,4879.91,Check,Refunded
DON01884,D0455,CAMP017,2023-04-20,1395.63,Cash,Refunded
DON01885,D0234,CAMP009,2022-07-28,1434.56,Credit Card,Failed
DON01886,D0249,CAMP014,2022-03-20,1179.86,Cash,Refunded
DON01887,D0584,CAMP017,2021-10-29,1152.23,Credit Card,Completed
DON01888,D0731,CAMP019,2023-05-09,39.48,Credit Card,Completed
DON01889,D0805,CAMP004,2020-09-13,3924.27,Credit Card,Completed
DON01890,D0974,CAMP020,2020-12-20,2468.81,Online,Completed
DON01891,D0355,CAMP014,2022-08-26,1829.77,Credit Card,Failed
DON01892,D0507,CAMP017,2024-08-26,4479.71,Online,Refunded
DON01893,D0264,CAMP020,2024-01-18,3691.94,Check,Completed
DON01894,D0395,CAMP023,2021-03-13,1378.38,Check,Refunded
DON01895,D0720,CAMP003,2025-02-02,2416.46,Cash,Failed
DON01896,D0459,CAMP002,2023-04-14,2607.65,Cash,Failed
DON01897,D0338,CAMP013,2023-12-07,2374.44,Cash,Completed
DON01898,D0847,CAMP001,2025-02-10,2626.07,Check,Failed
DON01899,D0217,CAMP004,2022-10-23,4714.1,Check,Completed
DON01900,D0046,CAMP007,2024-09-15,2333.86,Check,Refunded
DON01901,D0672,CAMP001,2022-07-23,3120.14,Cash,Completed
DON01902,D0627,CAMP008,2023-02-24,1260.74,Check,Refunded
DON01903,D0272,CAMP006,2024-01-11,4447.84,Cash,Refunded
DON01904,D0545,CAMP003,2022-02-10,384.67,Check,Refunded
DON01905,D0139,CAMP004,2023-06-14,531.79,Online,Failed
DON01906,D0035,CAMP006,2024-12-26,1484.82,Cash,Failed
DON01907,D0739,CAMP002,2020-08-19,3825.89,Online,Refunded
DON01908,D0618,CAMP009,2025-01-04,2019.78,Cash,Refunded
DON01909,D0176,CAMP013,2023-09-09,1033.37,Online,Completed
DON01910,D0939,CAMP014,2022-09-25,2013.61,Check,Refunded
DON01911,D0026,CAMP008,2024-08-28,900.55,Credit Card,Failed
DON01912,D0927,CAMP024,2022-08-01,4037.25,Cash,Failed
DON01913,D0304,CAMP009,2025-02-01,1920.81,Check,Refunded
DON01914,D0760,CAMP003,2024-07-29,2533.66,Online,Failed
DON01915,D0372,CAMP005,2024-10-29,2734.05,Credit Card,Failed
DON01916,D0757,CAMP001,2021-06-30,689.61,Cash,Completed
DON01917,D0355,CAMP003,2021-08-29,3647.55,Cash,Failed
DON01918,D0701,CAMP004,2023-07-11,315.78,Online,Completed
DON01919,D0766,CAMP006,2021-07-25,2702.42,Check,Refunded
DON01920,D0847,CAMP007,2021-02-25,4372.24,Credit Card,Completed
DON01921,D0125,CAMP017,2024-09-22,780.48,Cash,Failed
DON01922,D0044,CAMP021,2025-05-20,3864.62,Check,Failed
DON01923,D0005,CAMP013,2024-09-28,191.83,Check,Completed
DON01924,D0738,CAMP010,2024-07-22,2846.21,Check,Completed
DON01925,D0725,CAMP012,2022-12-08,1401.09,Online,Completed
DON01926,D0230,CAMP005,2021-07-16,4798.07,Cash,Failed
DON01927,D0929,CAMP009,2022-11-24,223.81,Cash,Refunded
DON01928,D0031,CAMP010,2023-11-20,2972.88,Online,Completed
DON01929,D0727,CAMP014,2020-11-10,1370.86,Credit Card,Refunded
DON01930,D0480,CAMP012,2025-01-07,3428.05,Check,Failed
DON01931,D0403,CAMP006,2024-07-22,962.55,Cash,Refunded
DON01932,D0149,CAMP003,2024-01-27,924.11,Credit Card,Refunded
DON01933,D0623,CAMP023,2022-09-01,4676.91,Cash,Failed
DON01934,D0795,CAMP008,2020-12-28,4370.58,Credit Card,Refunded
DON01935,D0626,CAMP019,2021-02-21,2596.98,Credit Card,Failed
DON01936,D0368,CAMP021,2024-08-05,3479.74,Credit Card,Completed
DON01937,D0088,CAMP003,2022-08-06,4242.18,Cash,Refunded
DON01938,D0892,CAMP022,2021-07-19,1595.17,Check,Refunded
DON01939,D0029,CAMP007,2022-02-05,312.79,Check,Failed
DON01940,D0494,CAMP012,2022-08-26,4549.03,Online,Failed
DON01941,D0580,CAMP002,2020-12-16,3591.2,Credit Card,Refunded
DON01942,D0362,CAMP019,2024-12-24,1353.87,Credit Card,Failed
DON01943,D0870,CAMP021,2023-12-12,1055.21,Check,Refunded
DON01944,D0401,CAMP002,2024-04-27,4238.1,Online,Completed
DON01945,D0707,CAMP022,2021-03-04,4162.46,Credit Card,Refunded
DON01946,D0467,CAMP018,2025-03-15,1587.94,Check,Refunded
DON01947,D0134,CAMP017,2022-08-03,2788.57,Check,Refunded
DON01948,D0290,CAMP016,2022-10-17,1458.55,Check,Refunded
DON01949,D0053,CAMP015,2022-02-19,4589.61,Cash,Completed
DON01950,D0239,CAMP022,2022-06-16,4312.05,Check,Failed
DON01951,D0421,CAMP006,2021-11-13,3525.17,Check,Failed
DON01952,D0500,CAMP024,2023-08-20,1499.35,Online,Failed
DON01953,D0421,CAMP009,2024-12-07,2885.84,Check,Completed
DON01954,D0453,CAMP002,2025-04-15,3696.21,Check,Refunded
DON01955,D0413,CAMP017,2024-09-25,18.42,Credit Card,Failed
DON01956,D0978,CAMP016,2021-02-15,3390.09,Cash,Completed
DON01957,D0282,CAMP025,2025-03-20,3291.37,Credit Card,Refunded
DON01958,D0390,CAMP021,2023-06-21,2989.5,Check,Refunded
DON01959,D0587,CAMP021,2021-09-19,2555.79,Cash,Completed
DON01960,D0132,CAMP006,2023-10-28,2627.15,Check,Completed
DON01961,D0958,CAMP013,2021-06-28,1382.71,Online,Failed
DON01962,D0140,CAMP021,2022-11-25,1792.34,Check,Refunded
DON01963,D0508,CAMP002,2021-07-05,3313.42,Check,Refunded
DON01964,D0925,CAMP013,2024-02-18,595.53,Credit Card,Failed
DON01965,D0804,CAMP022,2020-07-06,1267.14,Online,Failed
DON01966,D0183,CAMP004,2024-12-09,803.89,Credit Card,Failed
DON01967,D0035,CAMP008,2024-05-02,1463.58,Credit Card,Refunded
DON01968,D0439,CAMP011,2023-07-21,4218.97,Credit Card,Completed
DON01969,D0036,CAMP016,2024-10-07,2790.04,Online,Failed
DON01970,D0150,CAMP005,2023-02-13,481.17,Check,Completed
DON01971,D0200,CAMP023,2024-11-30,1999.97,Online,Refunded
DON01972,D0993,CAMP022,2023-07-10,2910.23,Check,Completed
DON01973,D0716,CAMP001,2023-12-15,1895.29,Check,Completed
DON01974,D0560,CAMP019,2024-05-30,3450.65,Credit Card,Failed
DON01975,D0085,CAMP024,2023-06-09,1096.16,Check,Completed
DON01976,D0051,CAMP017,2024-04-21,3936.2,Online,Failed
DON01977,D0777,CAMP003,2023-11-03,912.48,Online,Failed
DON01978,D0991,CAMP005,2023-06-18,2898.99,Online,Completed
DON01979,D0283,CAMP001,2021-11-28,4920.01,Online,Completed
DON01980,D0263,CAMP024,2020-12-05,3158.57,Check,Failed
DON01981,D0311,CAMP006,2022-06-15,4695.81,Cash,Refunded
DON01982,D0455,CAMP009,2024-06-20,3710.2,Cash,Refunded
DON01983,D0149,CAMP019,2021-02-16,1407.99,Cash,Failed
